ntdid,agency,acronym,mode,ntd_mode,region,type_of_svc,month,year,vrh
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2003,2475
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2003,2881
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2004,2734
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2004,2686
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2004,3154
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2004,3123
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2004,2885
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2004,3317
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2004,3220
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2004,2917
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2004,2924
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2004,2909
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2004,2722
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2004,2928
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2005,2424
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2005,2615
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2005,3052
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2005,2870
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2005,2931
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2005,3240
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2005,4509
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2005,4977
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2005,4146
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2005,4566
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2005,4339
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2005,4459
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2006,4454
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2006,4153
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2006,4688
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2006,4432
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2006,4538
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2006,4822
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2006,2959
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2006,3361
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2006,2795
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2006,2975
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2006,2664
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2006,2613
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2007,4531
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2007,4096
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2007,4577
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2007,4548
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2007,4715
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2007,4705
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2007,2474
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2007,2071
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2007,1711
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2007,2071
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2007,1801
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2007,1671
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2008,1555
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2008,1408
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2008,1292
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2008,1354
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2008,1292
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2008,1292
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2008,1354
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2008,1292
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2008,1268
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2008,1501
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2008,1175
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2008,1370
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2009,1311
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2009,1310
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2009,1436
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2009,1454
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2009,1337
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2009,1473
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2009,1459
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2009,1393
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2009,1393
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2009,1459
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2009,1267
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2009,1467
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2010,1323
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2010,1323
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2010,1522
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2010,1452
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2010,1320
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2010,1452
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2010,1386
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2010,1452
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2010,1386
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2010,1386
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2010,1320
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2010,1362
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2011,1373
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2011,1314
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2011,1465
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2011,1386
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2011,1390
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2011,1450
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2011,1320
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2011,1518
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2011,1386
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2011,1372
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2011,1321
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2011,1386
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2012,1386
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2012,1380
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2012,1453
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2012,1391
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2012,1444
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2012,1532
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2012,1391
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2012,1523
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2012,1258
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2012,1541
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2012,1599
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2012,1404
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2013,1729
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2013,1572
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2013,1651
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2013,1729
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2013,1729
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2013,1572
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2013,1377
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2013,1443
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2013,1330
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2013,1584
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2013,1308
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2013,1446
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2014,1515
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2014,1450
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2014,1446
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2014,1515
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2014,1446
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2014,1440
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2014,1512
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2014,1443
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2014,1443
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2014,1581
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2014,1237
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2014,1443
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2015,1374
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2015,1374
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2015,1512
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2015,1512
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2015,1374
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2015,1519
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2015,1518
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2015,1450
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2015,1450
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2015,1519
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2015,1312
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2015,1519
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2016,1381
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2016,1450
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2016,1588
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2016,1450
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2016,1450
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2016,1519
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2016,1389
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2016,1597
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2016,1458
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2016,1458
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2016,1389
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2016,1458
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2017,1458
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2017,1337
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2017,1597
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2017,1389
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2017,1527
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2017,1527
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2017,1321
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2017,1599
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2017,1390
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2017,1529
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2017,1390
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2017,1390
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2018,1551
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2018,1394
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2018,1533
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2018,1463
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2018,1533
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2018,1463
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2018,1462
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2018,1602
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2018,1324
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2018,1602
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2018,1472
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2018,1268
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2019,1559
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2019,1420
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2019,1485
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2019,1555
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2019,1556
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2019,1415
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2019,1463
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2019,1533
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2019,1393
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2019,1604
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2019,1433
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2019,1465
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2020,1537
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2020,1398
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2020,1537
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2020,1537
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2020,1398
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2020,1537
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2020,1537
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2020,1058
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2020,1053
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2020,1057
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2020,968
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2020,1092
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2021,996
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2021,995
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2021,1146
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2021,1116
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2021,1137
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2021,1286
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2021,1070
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2021,1121
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2021,1519
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2021,1586
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2021,1511
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2021,1604
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2022,1592
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2022,1518
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2022,1736
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2022,1582
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2022,1583
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2022,1658
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2022,1532
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2022,1678
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2022,1488
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2022,1536
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2022,1443
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2022,1510
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,1,2023,1258
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,2,2023,1422
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,3,2023,1678
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,4,2023,1439
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,5,2023,1589
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,6,2023,1584
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,7,2023,1366
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,8,2023,1589
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,9,2023,1353
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,10,2023,1489
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,11,2023,1354
90013,Santa Clara Valley Transportation Authority,VTA,suburban_bus,MB,"San Jose, CA",PT,12,2023,1364
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",DO,1,2002,150824
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",DO,2,2002,147834
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",DO,3,2002,157508
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",DO,4,2002,163840
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",DO,5,2002,166830
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",DO,6,2002,157310
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",DO,7,2002,166830
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",DO,8,2002,166984
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",DO,9,2002,154166
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",DO,10,2002,170172
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",DO,11,2002,153968
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",DO,12,2002,163488
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",DO,1,2003,191558
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",DO,2,2003,169976
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",DO,3,2003,183694
