ntdid,agency,acronym,mode,ntd_mode,region,month,year,vrm
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2003,1064253
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2003,1065503
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2003,1065503
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2003,1065503
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2003,1065503
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2004,1632940
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2004,1484490
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2004,1707152
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2004,1656140
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2004,1701806
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2004,1709735
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2004,1710497
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2004,1711001
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2004,1710321
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2004,1710560
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2004,1706985
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2004,1706210
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2005,1007795
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2005,928156
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2005,1060967
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2005,1006305
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2005,1043118
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2005,1038963
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2005,1025061
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2005,1078632
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2005,1035046
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2005,1052726
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2005,1035046
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2005,1058924
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2006,1036369
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2006,998864
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2006,1091637
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2006,1012491
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2006,1068959
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2006,1051278
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2006,1045403
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2006,1101236
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2006,1038745
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2006,1096703
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2006,1046209
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2006,1057138
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2007,1096820
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2007,973149
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2007,1102911
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2007,1055597
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2007,1100968
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2007,1065871
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2007,1084264
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2007,1123953
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2007,1025314
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2007,1130503
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2007,1065572
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2007,1066976
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2008,1108599
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2008,1048481
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2008,1091547
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2008,1090205
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2008,1074355
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2008,1055871
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2008,1096952
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2008,1074355
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2008,1050508
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2008,1089078
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2008,983820
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2008,1065188
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2009,1048126
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2009,943941
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2009,1065188
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2009,1035482
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2009,1015481
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2009,1035482
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2009,1053630
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2009,1036936
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2009,1019319
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2009,1063808
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2009,997664
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2009,1059175
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2010,1016923
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2010,838727
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2010,1078446
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2010,1038590
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2010,1016923
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2010,1038590
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2010,1044402
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2010,1056196
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2010,998046
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2010,1020468
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2010,997029
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2010,1014300
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2011,997601
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2011,957931
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2011,1057955
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2011,1002158
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2011,1053399
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2011,1018857
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2011,1014041
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2011,1073533
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2011,956431
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2011,1071314
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2011,988959
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2011,1011913
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2012,1030384
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2012,972790
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2012,1056756
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2012,1012314
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2012,1055031
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2012,1020301
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2012,1023677
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2012,1067441
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2012,974113
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2012,994256
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2012,996533
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2012,1011924
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2013,1059886
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2013,957992
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2013,1064221
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2013,1064719
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2013,1082913
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2013,1024781
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2013,1087188
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2013,1091552
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2013,1024571
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2013,1031155
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2013,1009003
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2013,1067376
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2014,1083148
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2014,941912
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2014,1064489
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2014,1073287
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2014,1070980
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2014,1051372
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2014,1096809
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2014,1074837
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2014,1051700
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2014,1115086
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2014,1004321
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2014,1093127
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2015,1062724
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2015,992582
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2015,1103819
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2015,1092898
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2015,1071756
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2015,1092723
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2015,1112889
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2015,1090958
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2015,1067379
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2015,1114641
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2015,1028169
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2015,1109745
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2016,958373
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2016,1016600
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2016,1120368
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2016,1060259
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2016,1068029
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2016,1077035
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2016,1060158
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2016,1118726
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2016,1051507
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2016,1075936
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2016,1034455
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2016,1074602
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2017,1052883
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2017,975149
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2017,1116808
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2017,1033167
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2017,1099190
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2017,1088027
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2017,1071066
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2017,1130120
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2017,1062573
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2017,1141555
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2017,1079540
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2017,1096669
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2018,1134604
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2018,1034656
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2018,1182891
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2018,1092161
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2018,1155603
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2018,1112580
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2018,1133319
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2018,1179220
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2018,1069389
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2018,1186696
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2018,1098768
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2018,1118451
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2019,1147447
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2019,1040580
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2019,1151734
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2019,1151139
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2019,1167665
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2019,1104746
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2019,1172175
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2019,1171645
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2019,1096540
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2019,1188235
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2019,1084180
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2019,1136113
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2020,1146192
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2020,1064463
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2020,932920
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2020,414192
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2020,408214
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2020,527164
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2020,638705
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2020,837180
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2020,832593
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2020,947960
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2020,871430
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2020,942471
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2021,891703
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2021,838694
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2021,984513
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2021,946632
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2021,926949
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2021,948464
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2021,958253
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2021,974426
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",9,2021,938594
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",10,2021,1036451
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",11,2021,1030351
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",12,2021,1048861
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",1,2022,945718
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",2,2022,888723
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",3,2022,1034101
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",4,2022,1003244
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",5,2022,1040714
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",6,2022,1043343
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",7,2022,1023426
30051,"Montgomery County, Maryland",RIDE ON,suburban_bus,MB,"Washington--Arlington, DC--VA--MD",8,2022,1091466
