ntdid,agency,acronym,mode,ntd_mode,region,type_of_svc,month,year,ridership
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,2,2013,1104564
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,3,2013,1180901
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,4,2013,1220649
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,5,2013,1234589
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,6,2013,1113763
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,7,2013,1345025
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,8,2013,1399762
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,9,2013,1401622
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,10,2013,1525328
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,11,2013,1326060
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,12,2013,1285443
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,1,2014,1375807
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,2,2014,1296892
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,3,2014,1417179
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,4,2014,1443447
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,5,2014,1439570
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,6,2014,1290667
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,7,2014,1335517
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,8,2014,1373857
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,9,2014,1404865
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,10,2014,1466874
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,11,2014,1273089
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,12,2014,1242509
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,1,2015,1264027
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,2,2015,1264964
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,3,2015,1378509
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,4,2015,1375198
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,5,2015,1331106
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,6,2015,1290194
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,7,2015,1315149
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,8,2015,1329458
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,9,2015,1364064
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,10,2015,1410594
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,11,2015,1203684
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,12,2015,1166051
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,1,2016,1120872
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,2,2016,1213032
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,3,2016,1272028
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,4,2016,1263561
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,5,2016,1267404
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,6,2016,1215795
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,7,2016,1099106
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,8,2016,1172621
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,9,2016,1188469
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,10,2016,1194676
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,11,2016,1111008
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,12,2016,1037341
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,1,2017,1003832
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,2,2017,988620
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,3,2017,1181803
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,4,2017,1074155
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,5,2017,1146044
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,6,2017,1083694
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,7,2017,1034415
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,8,2017,1131830
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,9,2017,1099280
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,10,2017,1163956
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,11,2017,1075556
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,12,2017,1007966
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,1,2018,1030138
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,2,2018,991816
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,3,2018,1040365
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,4,2018,1042294
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,5,2018,1090582
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,6,2018,1015011
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,7,2018,987131
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,8,2018,1086093
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,9,2018,1056708
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,10,2018,1163803
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,11,2018,1040836
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,12,2018,950860
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,1,2019,958115
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,2,2019,912940
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,3,2019,1025004
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,4,2019,1060246
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,5,2019,1078000
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,6,2019,987715
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,7,2019,1002343
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,8,2019,1063969
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,9,2019,1089054
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,10,2019,1183008
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,11,2019,1002565
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,12,2019,940298
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,1,2020,1005940
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,2,2020,997395
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,3,2020,741410
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,4,2020,396400
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,5,2020,401399
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,6,2020,479806
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,7,2020,532570
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,8,2020,524568
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,9,2020,534929
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,10,2020,569073
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,11,2020,659934
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,12,2020,518727
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,1,2021,480149
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,2,2021,487240
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,3,2021,558846
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,4,2021,581640
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,5,2021,605854
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,6,2021,631456
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,7,2021,748506
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,8,2021,850499
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,9,2021,876739
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,10,2021,904359
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,11,2021,872978
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,12,2021,830854
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,1,2022,744922
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,2,2022,710580
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,3,2022,827058
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,4,2022,827274
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,5,2022,852038
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,6,2022,861282
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,7,2022,731348
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,8,2022,797348
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,9,2022,807129
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,10,2022,864662
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,11,2022,765253
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,12,2022,763203
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,1,2023,743318
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,2,2023,735620
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,3,2023,813028
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,4,2023,828870
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,5,2023,875675
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,6,2023,848254
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,7,2023,806281
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,8,2023,885567
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,9,2023,897250
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,10,2023,955841
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",PT,11,2023,880028
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,1,2002,30707213
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,2,2002,26077776
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,3,2002,30623139
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,4,2002,31592400
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,5,2002,31642644
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,6,2002,29863770
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,7,2002,30761777
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,8,2002,29734461
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,9,2002,29045204
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,10,2002,32140083
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,11,2002,26999410
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,12,2002,28193802
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,1,2003,28058182
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,2,2003,27801176
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,3,2003,31056299
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,4,2003,30519266
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,5,2003,30569782
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,6,2003,29201675
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,7,2003,31654926
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,8,2003,31762745
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,9,2003,29199540
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,10,2003,12155412
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,11,2003,9799125
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,12,2003,25858007
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,1,2004,27492838
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,2,2004,26882593
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,3,2004,31862519
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,4,2004,29202580
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,5,2004,30040208
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,6,2004,30020158
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,7,2004,30594013
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,8,2004,30432406
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,9,2004,30267199
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,10,2004,30288292
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,11,2004,28873544
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,12,2004,28863326
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,1,2005,27876154
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,2,2005,27143975
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,3,2005,31670520
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,4,2005,31156339
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,5,2005,31976470
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,6,2005,32217604
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,7,2005,31645633
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,8,2005,32521362
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,9,2005,32159022
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,10,2005,32256259
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,11,2005,31110681
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,12,2005,30441504
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,1,2006,30639444
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,2,2006,30196819
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,3,2006,34521091
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,4,2006,31084256
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,5,2006,34335803
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,6,2006,34100893
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,7,2006,32340338
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,8,2006,33965892
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,9,2006,33171798
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,10,2006,34906490
90154,Los Angeles County Metropolitan Transportation Authority,LACMTA,urban_bus,MB,"Los Angeles--Long Beach--Anaheim, CA",DO,11,2006,32820478
