ntdid,agency,acronym,mode,ntd_mode,region,month,year,ridership
20078,Metro-North Commuter Railroad Company,MNCR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",2,2023,3872229
20078,Metro-North Commuter Railroad Company,MNCR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",3,2023,4789119
20078,Metro-North Commuter Railroad Company,MNCR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",4,2023,4664348
20078,Metro-North Commuter Railroad Company,MNCR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",5,2023,5254043
20078,Metro-North Commuter Railroad Company,MNCR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",6,2023,5189073
20078,Metro-North Commuter Railroad Company,MNCR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",7,2023,4858663
20078,Metro-North Commuter Railroad Company,MNCR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",8,2023,5023068
20078,Metro-North Commuter Railroad Company,MNCR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",9,2023,4901565
20078,Metro-North Commuter Railroad Company,MNCR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",10,2023,5549328
20078,Metro-North Commuter Railroad Company,MNCR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",11,2023,5344863
20078,Metro-North Commuter Railroad Company,MNCR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",12,2023,4895271
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2002,6767476
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2002,6231858
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2002,6672222
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2002,6626629
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2002,7014024
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2002,6338135
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2002,6707662
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2002,6764336
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2002,6208143
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2002,7198159
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2002,5793149
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2002,5560006
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2003,5515722
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2003,5224149
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2003,6034073
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2003,5691136
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2003,5840575
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2003,5797586
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2003,6056419
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2003,5546309
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2003,5858108
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2003,6215903
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2003,5443612
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2003,5389577
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2004,5715702
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2004,4935564
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2004,5942906
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2004,5659755
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2004,5532730
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2004,6057393
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2004,6230688
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2004,6421516
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2004,6016642
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2004,6354015
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2004,5895417
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2004,5403231
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2005,5602016
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2005,5636840
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2005,6276205
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2005,5728639
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2005,5614259
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2005,5806103
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2005,6047813
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2005,6404428
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2005,5792448
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2005,6232155
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2005,5465238
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2005,5056625
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2006,5684476
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2006,5213284
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2006,6065805
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2006,5609006
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2006,5652327
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2006,5985422
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2006,6693335
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2006,6813964
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2006,6600035
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2006,6994082
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2006,6308564
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2006,6397025
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2007,6761667
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2007,6013863
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2007,6478324
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2007,6194823
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2007,6183440
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2007,6246765
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2007,7279386
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2007,7728670
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2007,7192184
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2007,7715716
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2007,7081589
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2007,6626983
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2008,6788324
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2008,6497325
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2008,6809060
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2008,7112463
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2008,7162326
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2008,7254243
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2008,7841304
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2008,7744197
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2008,7791870
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2008,7982627
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2008,6565445
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2008,6480777
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2009,6535892
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2009,6139050
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2009,6706565
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2009,6646152
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2009,6295399
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2009,6617213
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2009,7024550
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2009,6864739
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2009,6930218
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2009,7004619
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2009,6230019
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2009,6138686
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2010,6018640
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2010,5763582
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2010,6509382
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2010,6651817
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2010,6139849
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2010,6455905
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2010,6898026
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2010,6782576
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2010,6910488
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2010,6873967
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2010,6239232
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2010,5687292
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2011,5422254
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2011,5818002
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2011,6542373
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2011,6389606
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2011,6231213
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2011,6433453
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2011,6344058
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2011,6553178
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2011,6744778
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2011,6403176
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2011,5776550
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2011,5577570
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2012,5888906
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2012,5658572
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2012,6229190
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2012,5824980
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2012,5914425
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2012,5796104
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2012,5800106
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2012,6155902
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2012,6017175
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2012,6307471
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2012,5637343
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2012,5276202
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2013,5945786
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2013,5300088
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2013,5627254
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2013,6281881
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2013,5670450
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2013,5610243
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2013,5928985
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2013,6222245
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2013,6021666
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2013,6376001
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2013,5527098
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2013,5393689
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2014,5110328
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2014,4932412
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2014,5775307
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2014,5847783
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2014,5919333
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2014,5706723
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2014,6795165
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2014,6693561
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2014,6576774
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2014,6752721
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2014,5548048
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2014,5846495
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2015,5715839
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2015,5120518
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2015,5854308
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2015,5846948
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2015,5894489
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2015,5891644
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2015,6798234
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2015,6089823
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2015,6582187
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2015,6619000
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2015,5797404
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2015,5820177
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2016,5535881
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2016,5542038
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2016,6021963
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2016,5764273
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2016,5772987
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2016,5601359
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2016,5616485
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2016,5845684
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2016,6218357
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2016,6077625
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2016,5414584
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2016,5267459
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2017,5683838
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2017,5106027
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2017,5804663
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2017,5966544
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2017,5773847
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2017,5505747
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2017,5351631
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2017,5856089
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2017,5793025
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2017,6077671
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2017,5428647
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2017,5062642
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2018,5035385
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2018,4890710
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2018,5559447
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2018,5316632
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2018,5399261
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2018,5315490
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2018,5478230
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2018,6077477
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2018,5688355
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2018,6019463
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2018,5257333
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2018,4816218
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2019,5157093
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2019,5384950
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2019,5290203
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2019,5232852
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2019,5719882
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2019,5095269
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2019,4980443
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2019,5279691
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2019,5100012
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2019,5499729
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2019,4609887
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2019,4428131
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",1,2020,4664750
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",2,2020,4401906
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",3,2020,3002038
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",4,2020,993578
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",5,2020,1081891
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",6,2020,1260658
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",7,2020,1306684
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",8,2020,1306777
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",9,2020,1441747
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",10,2020,1619410
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",11,2020,1494700
40022,Metropolitan Atlanta Rapid Transit Authority,MARTA,urban_rail,HR,"Atlanta, GA",12,2020,1482126
